pair_speaker,from_ts,to_ts,words,is_present,window
ch28,1665.5085000000001,1668.5085000000001,the big red one,false,775
ch28,1667.0515,1670.0515,and do you remember what's inside the pomegranate?,false,1609
ch28,1668.385,1671.385,you cut it open,false,1058
ch28,1669.4080000000001,1672.4080000000001,and you open it up,false,988
ch28,1671.4170000000001,1674.4170000000001,and do you remember what's inside the pomegranate?,false,1780
ch28,1675.1905,1678.1905,do you remember,false,587
ch28,1677.1205,1680.1205,there's lots of little red berries inside,false,2061
ch28,1679.2205000000001,1682.2205000000001,yeah?,false,313
ch28,1680.8410000000001,1683.8410000000001,would you like to try one of those one <name>?,false,1278
ch28,1681.9125000000001,1684.9125000000001,we can get one of those,false,865
ch28,1684.178,1687.178,no?,false,534
ch28,1686.2655,1689.2655,and what's your favourite food of all the ones on there?,false,2857
ch28,1688.4625,1691.4625,i know what your favourite is,false,1537
ch28,1692.0865000000001,1695.0865000000001,is your favourite the strawberry?,false,1869
ch28,1694.027,1697.027,no?,false,942
ch28,1695.1015,1698.1015,ha,false,725
ch28,1697.0335,1700.0335,is it the sausages?,false,2125
ch28,1698.968,1701.968,no?,false,608
ch28,1699.3695,1702.3695,oh,false,195
ch28,1700.188,1703.188,that's surprise isn't it,false,1442
ch28,1701.6985,1704.6985,what about the egg?,false,659
ch28,1704.8705,1707.8705,what can we make out of eggs?,false,1527
ch28,1708.6695,1711.6695,yeah what do we use eggs for?,false,1639
ch28,1710.502,1713.502,we put eggs in an omelette?,false,1324
ch28,1713.347,1716.347,we put eggs in cake?,false,1390
ch28,1716.425,1719.425,there's also the apricot,false,1434
ch28,1718.0905,1721.0905,which you and daddy had some didn't you the other day?,false,1897
ch28,1719.867,1722.867,when you had,false,518
ch28,1721.6055000000001,1724.6055000000001,what inside of,false,1147
ch28,1723.0935,1726.0935,yeah,false,235
ch28,1723.6875,1726.6875,what's inside the a,false,953
ch28,1728.6455,1731.6455,could you tell me what's inside the apricot?,false,2025
ch28,1731.4145,1734.4145,no,false,389
ch28,1732.5945,1735.5945,the big big stone in the middle,false,1489
ch28,1734.406,1737.406,no,false,458
ch28,1736.392,1739.392,what colour is it?,false,796
ch28,1739.208,1742.208,em,false,464
ch28,1740.5040000000001,1743.5040000000001,it's it's not quite brown,false,1792
ch28,1742.538,1745.538,what colour is have another guess,false,1584
ch28,1743.583,1746.583,what colour is,false,506
ch28,1745.9265,1748.9265,it was orange not brown,false,2351
ch28,1748.887,1751.887,it was,false,928
ch28,1757.8175,1760.8175,you don't really like the strawberry do you?,false,1219
ch28,1759.82,1762.82,you're not a big fan of strawberries,false,1290
ch28,1763.6075,1766.6075,yeah the last time we had it you did didn't you,false,2063
ch28,1765.5435,1768.5435,but you do like the apricot,false,1087
ch28,1766.8410000000001,1769.8410000000001,you thought it was a little bit sharp,false,1508
ch28,1769.434,1772.434,pomegranate you've not tried,false,1266
ch28,1770.806,1773.806,i think we could get some from the shops,false,1478
ch28,1772.1335000000001,1775.1335000000001,and you could try that couldn't you?,false,1177
ch28,1773.522,1776.522,eggs you love eggs,false,1304
ch28,1774.9905,1777.9905,you have scrambled egg on toast,false,1633
ch28,1776.757,1779.757,yeah,false,472
ch28,1778.075,1781.075,and sausages you really like,false,2164
ch28,1780.0725,1783.0725,don't you?,false,495
ch28,1780.8445,1783.8445,yeah?,false,471
ch28,1784.9750000000001,1787.9750000000001,yeah i think that's probably the only thing that you didn't,false,1814
ch28,1797.2275,1800.2275,anything?,false,667
ch28,1804.8835000000001,1807.8835000000001,what flavoured lolly did you have the other day?,false,1971
ch28,1806.848,1809.848,was it it was a strawberry one,false,1708
ch28,1808.64,1811.64,but you like the strawberries there,false,1066
ch28,1812.4155,1815.4155,is it sunny strawberry?,false,1141
ch28,1816.787,1819.787,penelope strawberry is her name isn't it,false,2808
ch28,1819.3735000000001,1822.3735000000001,yeah lucy leek,false,969
ch28,1824.5145,1827.5145,or an egg one,false,699
ch28,1826.6815000000001,1829.6815000000001,do you know where eggs come from,false,1159
ch28,1829.98,1832.98,do you remember where you get the eggs from,false,1632
ch28,1839.2150000000001,1842.2150000000001,where do eggs come from do you remember?,false,1536
ch28,1843.346,1846.346,they don't come from an apricot,false,2328
ch28,1850.1745,1853.1745,the eggs come out of a,false,1585
ch28,1852.0405,1855.0405,oh dear,false,721
ch28,1853.0395,1856.0395,no eggs here,false,875
ch28,1854.5775,1857.5775,where did the eggs come from,false,973
ch28,1857.9575,1860.9575,from the chicken that's right,false,1569
ch28,1863.586,1866.586,sausages we make them man made,false,2106
ch28,1865.3765,1868.3765,we make sausages out of meat,false,1475
ch28,1866.9685,1869.9685,do you know what what animal meat it is,false,1709
ch28,1869.2885,1872.2885,do you remember?,false,537
ch29,6.4915,9.4915,one of the food is a pomegranate,false,1655
ch29,12.2715,15.2715,no? it's a fruit,false,971
ch29,13.9155,16.9155,i think you'd really like it,false,1247
ch29,14.775500000000001,17.7755,it's like,false,473
ch29,15.2695,18.2695,um,false,515
ch29,16.73,19.73,um,false,544
ch29,18.052500000000002,21.052500000000002,it's like red,false,2101
ch29,20.4265,23.4265,and large a bit li quite like this,false,2487
ch29,26.9785,29.9785,very tasty,false,951
ch29,29.251,32.251,yeah?,false,428
ch29,33.910000000000004,36.910000000000004,you know what cheese is don't you?,false,1140
ch29,35.4265,38.426500000000004,yeah?,false,411
ch29,36.378,39.378,wha how many cheeses do you know?,false,1492
ch29,38.85,41.85,do you know there were different type of cheeses?,false,1720
ch29,40.8905,43.8905,what cheeses are there?,false,963
ch29,43.359,46.359,swiss cheese,false,844
ch29,44.356500000000004,47.356500000000004,sweet cheese,false,835
ch29,45.972,48.972,cheddar cheese,false,870
ch29,47.574,50.574,how,false,474
ch29,48.039500000000004,51.039500000000004,um,false,457
ch29,53.1885,56.1885,do you know a fig is?,false,799
ch29,55.0405,58.0405,it's a very very sweet,false,1869
ch29,56.9275,59.9275,um,false,799
ch29,57.854,60.854,fruit,false,702
ch29,58.6265,61.6265,about this big,false,843
ch29,59.9925,62.9925,and it shape like this,false,1113
ch29,62.253,65.253,it shaped a bit like this,false,1122
ch29,63.4505,66.4505,and it's very sweet,false,1273
ch29,65.5965,68.5965,and then we've got a pear,false,1563
ch29,67.18,70.18,do you know what pear is don't you?,false,1380
ch29,68.239,71.239,yeah?,false,438
ch29,68.9575,71.9575,do you like pears?,false,691
ch29,70.4655,73.4655,what colour are pears?,false,939
ch29,72.1665,75.1665,green,false,545
ch29,73.891,76.891,mushrooms? do you like mushrooms?,false,1640
ch29,75.5245,78.5245,no why not,false,659
ch29,79.6275,82.6275,do you know the mushrooms look like?,false,1139
ch29,82.678,85.678,what does it look like?,false,658
ch29,87.44800000000001,90.44800000000001,yes good describing <name>,false,2046
ch29,89.057,92.057,um,false,230
ch29,89.69,92.69,and the papaya,false,1036
ch29,90.871,93.871,have you do you know what papaya is,false,1326
ch29,92.468,95.468,um,false,380
ch29,97.82600000000001,100.82600000000001,and it's,false,1536
ch29,99.5065,102.5065,um,false,527
ch29,101.295,104.295,it's so it's sweet as well,false,1404
ch29,104.2245,107.2245,it's not it's,false,1631
ch29,105.688,108.688,um,false,816
ch29,109.37950000000001,112.37950000000001,no it definitely doesn't taste like a flapjack,false,1651
ch29,118.1235,121.1235,what else,false,649
ch29,119.5745,122.5745,watermelon all mixed into one,false,1637
ch29,122.1705,125.1705,tasty,false,585
ch29,124.0785,127.0785,yeah?,false,307
ch29,126.038,129.038,actually it's not as sweet as,false,2170
ch29,129.0925,132.0925,um,false,729
ch29,130.40800000000002,133.40800000000002,watermelon,false,642
ch29,134.522,137.522,so which ones were the pomegramate,false,1932
ch29,146.4355,149.4355,red reddy pinky,false,1921
ch29,148.7755,151.7755,yeah?,false,475
ch29,151.51500000000001,154.51500000000001,and fig,false,1422
ch29,152.7175,155.7175,how big was a fig,false,983
ch29,157.297,160.297,yeah about this big like this,false,1572
ch29,158.5,161.5,<noise>,false,834
ch29,161.094,164.094,<laugh>,false,894
ch29,162.731,165.731,um,false,448
ch29,164.048,167.048,very sweet figs are very very sweet,false,2186
ch29,165.5595,168.5595,yeah?,false,445
ch29,198.9445,201.9445,which one are you most excited about seeing?,false,1659
ch29,203.7895,206.7895,the fig?,false,1001
ch29,206.254,209.254,the papaya?,false,762
ch29,210.2285,213.2285,all of them,false,415
ch29,210.949,213.949,how about the pomegranate,false,1026
ch29,218.113,221.113,pomegranate,false,1256
ch29,219.11700000000002,222.11700000000002,okay here we are,true,752
ch29,226.24800000000002,229.24800000000002,and so,true,1052
ch29,228.3655,231.3655,this does look like a mango doesn't it,true,1633
ch29,231.2005,234.2005,but it's not this one is not a mango,true,1793
ch29,233.077,236.077,this is a papaya,true,1960
ch29,236.273,239.273,so in real life papayas are a bit bigger than this actually,true,2860
ch29,239.385,242.385,they're bigger than this,true,854
ch29,241.54,244.54,and what's this one,true,1270
ch29,244.1535,247.1535,so you,true,525
ch29,245.19,248.19,no you don't,true,742
ch29,245.949,248.949,what was this one?,true,776
ch29,246.62900000000002,249.62900000000002,what's this?,true,584
ch29,248.31300000000002,251.31300000000002,this one is cheese,true,870
ch29,250.2835,253.2835,no it's plastic darling,true,1187
ch29,252.864,255.864,right what so what is that one?,true,2090
ch29,255.108,258.108,pear?,true,338
ch29,256.233,259.233,what's this one?,true,734
ch29,259.144,262.144,okay what is this one?,true,1242
ch29,260.8475,263.8475,mushroom,true,349
ch29,262.2725,265.2725,i'll tell you then mid,true,755
ch29,262.995,265.995,what is this one?,true,690
ch29,265.797,268.797,papaya,true,648
ch29,266.5055,269.5055,yes boy,true,769
ch29,267.628,270.628,what is this one?,true,640
ch29,268.8795,271.8795,yeah,true,275
ch29,269.668,272.668,what's this one?,true,684
ch29,271.281,274.281,yeah,true,386
ch29,271.988,274.988,what's this one?,true,768
ch29,273.7075,276.7075,mushroom,true,445
ch29,275.1235,278.1235,okay so we got two left,true,2387
ch29,278.14,281.14,we've got a pomegranate,true,1560
ch29,280.648,283.648,and we've got a fig,true,2094
ch29,282.931,285.931,which one is the fig,true,796
ch29,285.483,288.483,and which one is the pomegranate,true,1782
ch29,288.096,291.096,um,true,300
ch29,288.4085,291.4085,um,true,325
ch29,298.596,301.596,and they're red beets,true,1202
ch29,300.7935,303.7935,when you bite them some it get it pops,true,2463
ch29,303.436,306.436,in your mouth that is nice and juicy,true,2020
ch29,305.714,308.714,very sweet juicy s,true,990
ch29,313.502,316.502,fig,true,562
ch29,317.729,320.729,would you want me to show you inside of this one?,true,1870
ch29,319.9815,322.9815,okay we'll have to buy one of these ones and show you inside these yeah?,true,2635
ch29,322.032,325.032,okay so this one is a,true,1186
ch29,324.5895,327.5895,well you know what this is inside don't you,true,1707
ch29,326.5495,329.5495,what is this again?,true,791
ch29,330.0845,333.0845,um,true,669
ch29,331.201,334.201,no what what um fruit is this,true,1564
ch29,332.6815,335.6815,what sorry what food is this?,true,1397
ch29,335.371,338.371,mushroom have you seen that mushroom?,true,1738
ch29,338.0795,341.0795,usually you seen them like this,true,1519
ch29,340.314,343.314,okay i'll show you,true,860
ch29,341.66450000000003,344.66450000000003,you are you sure you don't remember what they look like?,true,1841
ch29,343.7515,346.7515,okay we'll get one of these,true,1003
ch29,345.00100000000003,348.00100000000003,do you remember what cheese looks like?,true,1348
ch29,347.69,350.69,son you should do,true,1916
ch29,349.682,352.682,um,true,550
ch29,352.8745,355.8745,inside of cheese?,true,1089
ch29,354.332,357.332,okay we'll get some cheese,true,1014
ch29,355.383,358.383,and we'll cut out for you okay?,true,1088
ch29,358.4685,361.4685,do you know what inside of a pear looks like?,true,1691
ch29,360.947,363.947,how many times have you eaten a pear?,true,1220
ch29,364.591,367.591,<noise>,true,826
ch29,366.1085,369.1085,<laugh>,true,899
ch29,368.0585,371.0585,and how many times you eaten cheese?,true,1653
ch29,371.817,374.817,um,true,424
ch29,372.807,375.807,do we normally we grate cheese don't we?,true,1556
ch29,375.0355,378.0355,we normally grate cheese don't we?,true,1521
ch29,377.31100000000004,380.31100000000004,put it in the grater,true,978
ch29,378.3895,381.3895,<noise>,true,1179
ch29,379.8605,382.8605,shred it up,true,827
ch29,382.645,385.645,so this this a i really like this one,true,2040
ch29,384.4085,387.4085,this is yummy yummy yummy,true,1159
ch29,386.401,389.401,this one not so keen on,true,1280
ch29,388.8285,391.8285,and this one i remember now,true,1459
ch29,391.87850000000003,394.87850000000003,first it's quite nice,true,1329
ch29,393.839,396.839,and then it's not,true,1194
ch29,395.1675,398.1675,i don't i don't like it,true,1049
ch29,396.8085,399.8085,i mean watermelon is better than this,true,1417
ch29,398.173,401.173,and mango is better than this,true,1312
ch29,401.403,404.403,but i can still show you what it looks like and taste like yeah?,true,2070
ch29,405.449,408.449,which one of all these is your favourite?,true,1440
ch29,409.992,412.992,which one is the pomegramate?,true,1034
ch29,412.1015,415.1015,pomegranate,true,1539
ch29,413.986,416.986,which one is the fig?,true,796
ch29,417.08500000000004,420.08500000000004,which one is the pear?,true,1080
ch29,419.598,422.598,which one is the cheese,true,890
ch29,421.66450000000003,424.66450000000003,which one is the mushroom?,true,803
ch29,423.22450000000003,426.22450000000003,which one is the papaya?,true,845
ch29,430.05,433.05,which one have i hidden?,true,840
ch29,433.0855,436.0855,what am i hidden,true,645
ch29,436.478,439.478,no,true,310
ch29,437.697,440.697,but good guess,true,642
ch29,439.759,442.759,i hid the pomegranate,true,1916
ch29,442.476,445.476,and that's what i hid,true,688
ch29,443.4975,446.4975,okay you ready i'm gonna hide the bone,true,1355
ch29,478.812,481.812,maybe you can even tell me that what type of noise they make,false,2312
ch29,482.0125,485.0125,what's your favourite musical instrument,false,1459
ch29,483.899,486.899,is it?,false,420
ch29,486.00100000000003,489.00100000000003,okay maybe we'll see one of those,false,1346
ch29,501.5305,504.5305,do you know what this is?,false,637
ch29,505.046,508.046,no that's piano,false,880
ch29,507.64750000000004,510.64750000000004,<noise>,false,1173
ch29,509.096,512.096,um,false,736
ch29,510.765,513.765,this one like a recorder maybe,false,2000
ch29,528.8820000000001,531.8820000000001,should we han what wu what a drum look like,false,1840
ch29,530.774,533.774,do some actions with the drum,false,1040
ch29,532.8405,535.8405,good drum,false,631
ch29,534.0255,537.0255,we're going to be looking at violin,false,1739
ch29,535.303,538.303,do you know violin does?,false,816
